"USDC",2021,10,8,11,129995620.446378,1154
"USDC",2021,10,8,12,147062691.382418,1285
"USDC",2021,10,8,13,80747200.808478,1308
"USDC",2021,10,8,14,280279310.051089,1340
"USDC",2021,10,8,15,167387821.742301,1037
"USDC",2021,10,8,16,132466802.214302,1299
"USDC",2021,10,8,17,91670127.334529,1395
"USDC",2021,10,8,18,109892177.250205,1341
"USDC",2021,10,8,19,150659429.760264,1346
"USDC",2021,10,8,20,83799428.374542,1175
"USDC",2021,10,8,21,30099316.335259,916
"USDC",2021,10,8,22,31931199.565037,1181
"USDC",2021,10,8,23,51212037.473687,1235
"USDC",2021,10,9,0,49237344.132501,1041
"USDC",2021,10,9,1,53788595.056192,888
"USDC",2021,10,9,2,33118165.135947,932
"USDC",2021,10,9,3,53465973.663208,1007
"USDC",2021,10,9,4,28666441.649663,942
"USDC",2021,10,9,5,136592016.600447,886
"USDC",2021,10,9,6,118226768.903749,845
"USDC",2021,10,9,7,94423195.063203,879
"USDC",2021,10,9,8,73673215.119626,701
"USDC",2021,10,9,9,83819361.519865,833
"USDC",2021,10,9,10,32299746.13978,926
"USDC",2021,10,9,11,55832690.136582,910
"USDC",2021,10,9,12,28644518.965265,1886
"USDC",2021,10,9,13,200661869.284075,1236
"USDC",2021,10,9,14,52596127.163648,1261
"USDC",2021,10,9,15,80571294.573413,1191
"USDC",2021,10,9,16,35220738.441147,1160
"USDC",2021,10,9,17,83907941.25927,1118
"USDC",2021,10,9,18,62442700.016134,1103
"USDC",2021,10,9,19,15615552.422538,1006
"USDC",2021,10,9,20,45289709.063339,1218
"USDC",2021,10,9,21,16716098.722702,988
"USDC",2021,10,9,22,16698079.982475,978
"USDC",2021,10,9,23,17370443.418843,1049
"USDC",2021,10,10,0,27711856.37041,995
"USDC",2021,10,10,1,50864087.754732,972
"USDC",2021,10,10,2,53045455.359359,1051
"USDC",2021,10,10,3,25528949.959301,851
"USDC",2021,10,10,4,28456977.622989,926
"USDC",2021,10,10,5,163317034.244154,914
"USDC",2021,10,10,6,44097208.076171,1045
"USDC",2021,10,10,7,28293147.998977,729
"USDC",2021,10,10,8,41669787.055375,871
"USDC",2021,10,10,9,133896837.976042,814
"USDC",2021,10,10,10,48502210.709614,703
"USDC",2021,10,10,11,22051180.018247,1013
"USDC",2021,10,10,12,398896434.183081,1342
"USDC",2021,10,10,13,62215350.271963,1066
"USDC",2021,10,10,14,82583572.799952,918
"USDC",2021,10,10,15,68144928.642586,973
"USDC",2021,10,10,16,70199017.104482,1202
"USDC",2021,10,10,17,52565798.70743,1154
"USDC",2021,10,10,18,18773144.084307,940
"USDC",2021,10,10,19,33035830.600493,1027
"USDC",2021,10,10,20,67422892.557876,1053
"USDC",2021,10,10,21,74708304.467038,1022
"USDC",2021,10,10,22,19596783.065455,918
"USDC",2021,10,10,23,28992938.309802,980
"USDC",2021,10,11,0,82457005.993541,911
"USDC",2021,10,11,1,60103176.14756,975
"USDC",2021,10,11,2,40528302.150037,964
"USDC",2021,10,11,3,73661410.744221,1283
"USDC",2021,10,11,4,52609022.246362,954
"USDC",2021,10,11,5,97601282.293325,971
"USDC",2021,10,11,6,71436742.663302,781
"USDC",2021,10,11,7,81082931.446173,797
