"USDC","0x0211f3cedbef3143223d3acf0e589747933e8527",10413388.324644,122
"USDC","0x021e6047c5a5416898e10b3bc0ed0926f3a96429",1133987.802002,1
"USDC","0x022d39525c9bb630f1e55abadd67bbb7089f1063",1502755.242655,5
"USDC","0x02406dcc794e0f2bdffd9697e594ea5cf629e7da",2504648.985539,2
"USDC","0x0248e8869fa01255122ae1f316c1401cdf8fb0e2",2996942,1
"USDC","0x025b14988537be4d355af9014a3bfc6c7079ec70",2962127.663687,1
"USDC","0x027fca5dce8baa10e93ca93d0f2150e7ca4d4107",24376288.240418,15
"USDC","0x028deb4d200bddcfa12229622986bf711da33c75",7500404.5201,2
"USDC","0x02abb2f3ee0f9315138a6d9a61f1d156b66e2b8d",14772132.83,5
"USDC","0x02acd645fb5c4aedccde25e20c4293925e076b67",2400000,4
"USDC","0x02c6b2a3a11e95b609d0bdb4e74b04ff48dba819",23986676.599309,185
"USDC","0x02e6ba24567d5d3627419011d0f8e461da682a75",2114748,2
"USDC","0x030bb3ca1ab3cde9f47cadd492cd209af396305c",3991714.924064,1
"USDC","0x033751efd93285ebdb6b296ed259d26dd1dadf56",1176745.496298,9
"USDC","0x0349923ae2b35ff4f0099869aeea99d1f3fd12a9",11411484,10
"USDC","0x034f75c7a6f66c7b71a84fa487e49a7a7bb4dbf0",3928243.814,1
"USDC","0x035e3cda2d96636d973ee4bf6eb50a917ee7276f",3000001.629391,2
"USDC","0x036ab8ee93a36b229926e0993bba7452b00820f1",5140180.680312,21
"USDC","0x036b96eea235880a9e82fb128e5f6c107dfe8f57",2765607.65,1
"USDC","0x039267f270dab9a95e34da1d25327ce9790acf8f",1225670,1
"USDC","0x03ae1a796dfe0400439211133d065bda774b9d3e",21086335.98,85
"USDC","0x03dca0e82c9fd8876245ee54997dd4af73849fd2",1066796,3
"USDC","0x03e0f22d8e2c351440d6bbdac0530b0dc989ed5f",2176941.070728,3
"USDC","0x03ea45698a3ec2ff2d84bab1f0bcfa0d03d068d1",2228911.912674,4
"USDC","0x03f8b9b861a0b68a9cfc78a31329cf4e2565ef05",1509615.5,3
"USDC","0x041f66bda3e9208c1151cc2058007219d7e8f3a5",2000000,1
"USDC","0x042a135bd342910ad7f67bbda74e3fd4125d1272",1678023.090668,4
"USDC","0x04301e819bfcc1a5d38ec1c7e910f3261caf5c3f",4999984,2
"USDC","0x0455ea966197a69eccf5fc354b6a7896e0fe38f0",1112332.250464,1
"USDC","0x0459dda9eb7062e6fdca6293a4c363722fca6102",3803339.247941,1
"USDC","0x04a83c2f83cc072a7eef5baf46e854af5e089a3b",1911643.37,1
"USDC","0x04df8d02f912d34fef12a1b0488ee56fd6f7416c",1869420,1
"USDC","0x0506ceafb7a95c0bdbfde7cb02e1ddada076d652",235000000,15
"USDC","0x0525eb58f9d226adb659777791ddd994def56e1c",30000000,2
"USDC","0x052a7996370f4c465cc45b2786ce8e4485a5752e",1196006.055829,8
"USDC","0x0548f59fee79f8832c299e01dca5c76f034f558e",475757715.299166,57
"USDC","0x055ae96d7766ec1f51f130042f0b6bee3eb71099",1617838.517,1
"USDC","0x0561a78021d8966ddd20c28c6c4318d8675ee1f0",2000000,1
"USDC","0x0574215b0a39119c84ca17f1ec83418eeb5ada8e",3027860.88,1
"USDC","0x0579ba9709d3db35176018ec70a4f3f54a90e2ac",1029800,1
"USDC","0x058b10cbe1872ad139b00326686ee8ccef274c58",6200000,3
"USDC","0x0591a478d2fbabe5ec19e93ad7f1dd94edea3157",2200452,2
"USDC","0x05b0e57fd94dee83120c26f67d71f4ac8b6c446b",4546881.50892,7
"USDC","0x05bc11f64c6515bb384b05bfd3e0d0424fa65aa4",2658113,1
"USDC","0x05c4a00abd985c647fd24ae135310ad7e6a6df6d",1034260.058495,2
"USDC","0x05c824cb84307759b21a29d95b1066a9d1c29cab",1001025.003105,1
"USDC","0x05ed32784ecbf2a558f8baf6494c109152b03bb1",2155237.011494,1
"USDC","0x05ede34f36850912c782833ae66e3d0b48944227",7270000,8
"USDC","0x05f13dbaaa5a5fe2fb27a60c431535c0190dfd3e",3750701.000206,6
"USDC","0x060c18597a5ee28fc1c310d770735964f702db93",1632946.684632,11
"USDC","0x061031006564e5a22cb3a65cd2590be6dfd014db",66000000,4
"USDC","0x06183cb39518474b0f2a05ef5aa58eb374893454",1143560.637201,4
"USDC","0x061eff7c9a23fab6b8e370f7cfa6c2e42a9b5984",5400000,11
"USDC","0x0622ea3fba00024ce5d37035c422e89adbd6afb8",1771937.669013,4
"USDC","0x064e50b25bcf75579fd96656b67d712f2c6ba2a2",1000070.530906,1
"USDC","0x065ea1bf2ac3bd8a4d14d36e4a281b4c7d06e8d0",6286397.78,61
"USDC","0x06657637a958b9041ecfa83f8f759b87cd4fcc1c",2239950,5
"USDC","0x06981efbe070996654482f4f20786e0cef0f8740",2584506.071613,1
"USDC","0x069bca644c3ee8c1402212acaff7cc15eb735b25",1195962.677767,4
"USDC","0x06a6e878ca388b057e0e53668ef1f08da350d9a1",2248866.954892,7
"USDC","0x06b21e06d3a5714c00a901ccf3d8212e0dea4c78",1857298.027414,10
"USDC","0x06fed18718975d9e178e0c0fea35c18eac794c3f",1248158.39064,9
"USDC","0x07138bae8b09fbc1f80cc00a3e37491efc34df21",1510741.190536,2
"USDC","0x0740891024528db4fe5e9cfb7f4bd10027203f8e",1260298.477782,3
"USDC","0x07445065963c2d563cd70ddf2aa49fc771e59a98",5418514.639917,147
"USDC","0x076449fdbeb3d99ca6ff0aa32747469d26fb93b0",4017129.834581,5
"USDC","0x0773ba87a7e1df71c547ee75b1fea7cd9749e619",2007901.761456,1
"USDC","0x077687bf8a513f0db12ca031a888592b69ead4d8",10553834.122406,3
"USDC","0x07c2af75788814ba7e5225b2f5c951ed161cb589",2413485,1
"USDC","0x07c7d439a91d712087fdb92fa86663fb5da05fb7",1100000,3
"USDC","0x07f12fb2f27de2c70439fae9f904f1189cf2808b",7403560,3
"USDC","0x07fe9a0653baca33d5e1921c70f88f4c2735d303",2900000,6
"USDC","0x08083bda0e42fd7658723203575fac514f858c9d",2424985,9
"USDC","0x081c0273fbd86542d845e22ef31afce80a29b97a",1214807.693236,1
"USDC","0x0831d7797a93f307cb97827c678f606e75f56b99",5074427.544024,10
"USDC","0x086c9362c62a1ecfcb63dd7c50c42c490830a282",7325652.5,23
"USDC","0x086cc726e595602ac6f6dcabbbf29b4bb835993d",1566054.796518,3
"USDC","0x0873c5be167dda9aa6355808fe7d90c1f59cdc89",6350019.73,84
"USDC","0x089a2c44131b1eb30cc4fc226560163fcef2c288",7862607.989317,6
"USDC","0x08ab9054885197344545cee55c14282835e2b3f3",2200000,5
"USDC","0x08b749867d5970048efb5323ab7d0ca1897c5cc5",35127613.221077,12
"USDC","0x08cc4a936a24a278097feb566fccf71ffe84a833",3849869.842412,4
"USDC","0x08cdb7a6ddd53e96bb7fe3652810b0849de1ed5e",2868534.202364,2
"USDC","0x08ce86a77510e7453e13c6dca12b2f26f4eac434",1500000,1
"USDC","0x090bc221931d18518c6f2d52aa1725a00f0e551e",2430565,4
"USDC","0x09121c4e0989050a39f3cca094b3ac7b6c79d366",1670000,1
"USDC","0x094ddc1528470c279631ab71edb8849704371c3b",12049990,6
"USDC","0x094dddcb7f793742f24ac11079ccfb6ceeb87339",2465490.52832,2
"USDC","0x095c1aeff003a0ade001bc73c03e29eba22da99a",11038726.604285,22
"USDC","0x0965506ac3e379302fa79e2e03fb668de4edf638",1417491.336639,3
"USDC","0x09822463e7bf896df33474df5cc1babe13322062",49538492.156874,11
"USDC","0x098838fac4eb15322863d59339b27263ef02af6d",7494500,2
"USDC","0x099e68ca4a0437335c9f9f44a26329d40a5e51dd",3000000,1
"USDC","0x09ff598b910fb9ff2c0b90842121248a3c8ed834",2000000,1
"USDC","0x0a293614cadc1b899ceb460d5d05a4afd881a9b5",42000000,2
"USDC","0x0a2b17bca370d721b2334a5a5e02d1bd97ec93d0",3000000,1
"USDC","0x0a3100686b4b2aa8d6282b5e7c20e6930493b9de",22965210.152183,12
"USDC","0x0a38f11ec1f628f6b7b52f9846587a0457dbf523",1328659.16,1
"USDC","0x0a3b67a751f297e4a548c5dce61a210ba156498f",6299000,2
"USDC","0x0a3f21a6b1b93f15f0d9dbf0685e3dfdc4889eb0",4871526.840307,77
"USDC","0x0a51f90569ddfb6f4061bff7a2a90c7cd88ea912",3317556,3
"USDC","0x0a762bc951ccf9ce59f160fde4e70db15b80673e",19132877,215
"USDC","0x0a7b83f9b400a1bc25a2e3306531bc713ed7f5d5",2500000,1
"USDC","0x0aca67fa70b142a3b9bf2ed89a81b40ff85dacdc",22277288.455632,12
"USDC","0x0b00a52fde89cc2fbe43b42b7f0c269077ec1925",9999999.99,1
"USDC","0x0b043fa573d70b0c6b370f00448f8aaad3d4d136",11312222.656389,5
"USDC","0x0b298f70361853bebc2c5c9fb29fc07efd342e86",1130000,2
"USDC","0x0b39a46d9fe2f26ffe03c5f32fdf19541e1e92c8",3455402.19,4
"USDC","0x0b49286fc2433c4e51b4a2594044154ba9bf741e",1499980,3
"USDC","0x0b4a34c6d41eff65d2bb1f5754ae7675bd1527b0",96998977.66,5
"USDC","0x0b54420ee63aa04da4cc87064142c6e64b70bb94",14863473.714225,7
"USDC","0x0b5a91adc9a867501fd814cea2caba28f9770b63",4536285.994977,2
"USDC","0x0b688a65a06167ba27cd73d6848d54f5bd8facd4",2700000,2
"USDC","0x0b6971e7d1edf1dfe4d501151d59a1f7ee30651e",2199524.136391,1
"USDC","0x0b79078e29f75cd8f177a73022ded7cfc5a3bd93",3600000,2
"USDC","0x0b795953f7b693b123cc3bd31887b6b7ea0fd61c",1000000.405535,6
"USDC","0x0b7b762e7f7654848bfa1d6722972401f85d58ce",1655158.02,2
"USDC","0x0ba1713c227d5b11d4f62fc59505c45138472126",5774357.11,2
"USDC","0x0bacfb0a6067eb51ed85a675339b0b1b4f114cc3",1054940,7
"USDC","0x0bb5a81b3b7d02b19fc9e48b90670bb51bc39b76",1441558.656289,5
"USDC","0x0bbe643d5d9dd0498d0c9546f728504a4aab78f4",44378855.502067,16
"USDC","0x0bc678fbf57d35d1138706a07bb8bfe680780465",3649869.842412,3
"USDC","0x0c1a977df57322644f19bc0f3f685d5c8025568f",1300000,1
"USDC","0x0c1c9653e4c0fdc85a21f9c1a6020342683ef211",1090642.693598,4
"USDC","0x0c35728bd5c481a2b7a1ba17605483b08efa677b",1277475.374592,14
"USDC","0x0c4e05fd3762022b787e8fe58ca20c20cdc33ae8",1300035,4
"USDC","0x0ca23fa8804ec591cbb17c8b18b6e14c8be85088",1700000,1
"USDC","0x0cf78764a4d010a128884e0ed066e0bbb81ef30e",1578179.678296,1
"USDC","0x0d0707963952f2fba59dd06f2b425ace40b492fe",46716087.351961,5797
"USDC","0x0d080a3c3290c98e755d8123908498bce2c5620d",64532578.922361,57
"USDC","0x0d11f24148ccee8e7145d27764e397c0a5a05909",1010000,2
"USDC","0x0d1f033664b765136587d7003bf3b5dc5417c00c",6155085.648161,8
"USDC","0x0d71587c83a28e1adb9cf61450a2261abbe33632",50162922.002055,4
"USDC","0x0d751e8e0b239a478344e20651d1baf8d74cdd11",7610787.67,3
"USDC","0x0d93faced59085e1252dd71e250c050400746005",10351740.678872,5
"USDC","0x0da81063b5bacfd3d0752942a8c02d1d5171c052",2482809.111909,9
"USDC","0x0dc1758c1b9561160e393198e74ce0885cfe4be1",1562152.260275,1
"USDC","0x0dc874fb5260bd8749e6e98fd95d161b7605774d",5454790.92,2
"USDC","0x0df5dbda4a4b07ff0472eb78548693288b342181",5000000,1
"USDC","0x0e0249dac35642cb3f122d9baabf9a2bc9f12b08",2000000,1
"USDC","0x0e043497920cad560dfa61497e3759bf836ea09c",3700000,1
"USDC","0x0e08e7c5debd11a69d92696a5e487b38d8a5d90d",160484849.456434,81
"USDC","0x0e274455110a233bb7577c73aa58d75a0939f56e",1448240.87,6
"USDC","0x0e3cb543ebb605db3eef37af618f61c9d0729c5e",1014578.00214,1
"USDC","0x0e5fd34ab712df67c4956855d846816a87c518a7",2747300.385859,84
"USDC","0x0e9aed5c7721c642a032812c2c4816f7d6cb87d7",2235553,2
"USDC","0x0e9b9b2e93702691a30b3cb52386a45ef2632a33",1112952.304775,19
"USDC","0x0ea4a285e1353f490ec7f473ab3174cac71cf79a",2325000,3
"USDC","0x0ea53c48af0a9710ad10a52e13e537caa0368161",5300000,2
"USDC","0x0eb4add4ba497357546da7f5d12d39587ca24606",40460046.162996,10
"USDC","0x0efb068354c10c070ddd64a0e8eaf8f054df7e26",1853746.59,17
"USDC","0x0f030a0881fdbcd7c6a6116e07d1029c290e8d17",4312312.131673,3
"USDC","0x0f4c6cc5492dbbeb567ad752afa4ea16f44e51c6",5822798.340296,5
"USDC","0x0f51bcf8e9183dfbbffb0365e7b970e63039772f",5100008.037875,40
"USDC","0x0fb022f55cc914f12647577d86112bd31844ce77",2000000,1
"USDC","0x0fb2e0e6cf5729e87b0066371e2ae1c8cc02e37f",1015936.86355,4
"USDC","0x0fbd38a23f34cd13ba720a45b108a6b67d1f187c",1600000,3
"USDC","0x0fbe48b6609f13550d9353f78175027fb28b51b7",1621861.107018,18
"USDC","0x0fc6a779f66f01fb19aa28461e8ec6581bd4583c",2633712.182887,2
"USDC","0x0fd3ea97e18b78c1b707dc00c87565fa12b5374b",1600034.339,1
"USDC","0x0fdd2824155ada6ac4f1a3b87892cbc5e4f41975",1700000,1
"USDC","0x0ff2c1bc5cde8340994856746d8504cea174b3c8",13555397.2603,2
"USDC","0x1041a69add54c23fffba24dc4176f246624911e2",34097604.948704,2
"USDC","0x1049d49f9b4c669cad52ea6a583446caccb1c46d",7576410.426531,1
"USDC","0x106284b8c467bae99fdf68edd7cacec97dd8a2cc",8000000,2
"USDC","0x108a8b7200d044bbbe95bef6f671baec5473e05f",16862972.643778,4
"USDC","0x1098c146235cb6d9fc593eaef26ce2957d3c2000",2671837,2
"USDC","0x10b88f81ecaa49ddd9131c8e0ee0ae8c3d68dbc0",1049991.229286,3
"USDC","0x10bf1dcb5ab7860bab1c3320163c6dddf8dcc0e4",39550000,7
"USDC","0x10c6b61dbf44a083aec3780acf769c77be747e23",35230753.937898,875
"USDC","0x10ce4af9b8c245ccbba8e06290b3672e66d2d204",1000090,2
"USDC","0x10dc5b0cd155facd03c7b514946d91d41432eb99",1254452.267,1
"USDC","0x10f72a53d4d272830278fd4b1d00ff13901230e5",1500000,1
"USDC","0x1118bc9e6840f8067db4701c3f50347acf7913e9",30897320.498539,3
"USDC","0x11258f0dd4fee7063ec3cc8cf6673672102b7d16",1230000,4
"USDC","0x1141a2881050320c927aa04d293530cd2db6870b",54226899.659147,6
"USDC","0x116d205629042ad7fb4c843811a552704533afdf",2528031.828956,1
"USDC","0x1176f499510744c5a6b43c542a37bda393b5edd7",6000000,1
"USDC","0x117d9ed04d1c6f175e4b443143f555906b1a24ef",1007080.585711,10
"USDC","0x117e6bec3ef476fa9467d3e2c3358e7eb673fecf",1028410.475328,25
"USDC","0x119454fcd0c84b3e44cec59a718848c70987935f",7446885.026945,1
"USDC","0x11e588212553d4f2b02d2c4caadc3c06fd1febb4",1226640.251489,1
"USDC","0x120680a60f98eae167f8a17667e877935fa2db90",1142350.245883,16
"USDC","0x12267aefd8bb461817df348ce16c933e76c1aa0d",7772786.715256,39
"USDC","0x123a6cd8ac47722ae4e2ce4ed09e80289e434c2a",1295842.423509,6
"USDC","0x123bbc8f564f9270911fccf4ed9aee28e248e277",1150672.722614,5
"USDC","0x123edd94b8448a04f4141c56536fd9186c2de682",1990010,2
"USDC","0x123f419b5eee09ddce1d8d95aa3fbc1965eda8f2",1000105,3
"USDC","0x123fbf8b17d51736964afbee65aa5774858468e0",13649833.093182,8
"USDC","0x1255f66836d7d9abeb7dffade3d303c5c74f0822",1376674.567828,11
"USDC","0x126bc1ab3b1cfe4439a4fc031d48710e53657f00",2000000,2
"USDC","0x12747da69fef0e63cfda810901c2924fa0d42c41",1272545,4
"USDC","0x1275a8f83c4d7cb5ec44ff8b62786071ca61a02d",34374115.779459,3
"USDC","0x12a934753ae1ae56428b7dd6803030910353d25f",36236835.697046,18
"USDC","0x12b5c9191e186658841f2431943c47278f68e075",3000000,1
"USDC","0x12bb36b6c67accae2102f31ea6c61585e8affa62",2118911.750896,2
"USDC","0x12d3d411d010891a88bff2401bd73fa41fb1316e",2929593.093676,2
"USDC","0x12e6dfe33d27d8c2a4a4d773c1bb707e3256b97a",3700000,4
"USDC","0x12f7e74a7b272bde2f4389c340260423dbeb6f74",2000000,1
"USDC","0x1321222243760b0f76dd37be20f89cbb7c41933a",8300000,25
"USDC","0x132213fc62a04ffc6138e90cf926301bf9597e2a",5508331.884882,2
"USDC","0x1332e3534a6baf828198adb924d305910f28d5ba",3000000,1
"USDC","0x13388bdf4a45fc505278b999a88ef2f29dfc8ffc",1182487.85,1
"USDC","0x137190c34710d80b4653f0c9442b217bea6c2c4c",1041110,7
"USDC","0x13aa08d48fddb8ac46b042a56cc453fba7452a53",3151371.991046,5
"USDC","0x13ad0a3ca967988493c9abb3ebb1b4b4c3e5ad18",2431252.748812,4
"USDC","0x143ca82d6de2627eaa3915c6de43616d2578a986",3000000,8
"USDC","0x144028f5927f14f8800126c35391045bbc8a3d57",4206462.601968,3
"USDC","0x148bd873cceecbea3d6786c8f8af4a26ac2f7967",2522180,2
"USDC","0x148cb09310131f36cfd980bb07c62da7876a2bcb",14900379.48013,51
"USDC","0x14b0035476d8b0e8a5c0444cd76f64843602d767",1309554.028526,3
"USDC","0x14b3c2f915a25ab1a841cfa93a041a7f01fc60f7",2996900,2
"USDC","0x14c1bb620de83b005faaa9b217899f762f29dfe9",1806126.174375,1
"USDC","0x14c23b3dddfe243db180563d8ee3830565d99613",3000000,1
"USDC","0x14c76fceece465fd4803e4f9296812c4cc2d69d2",1267392.985386,17
"USDC","0x14d2f4d1b0b5a7bb98b8ec62eb3723d461ffbcd2",7400000,4
"USDC","0x14e312e4e14378fb54d425fad6f89edaad15242e",8743304.453141,4
"USDC","0x1500f092536c3f6e244da38862b2cc101c238ca7",2566513.581648,3
"USDC","0x15150d0397bd1de3ea72231fbf6cd88c360e7eec",3049800,7
"USDC","0x1518b2344777d5edc174a130388e10f8845236ad",5000000,1
"USDC","0x152471b17fa1322001f8cbdd6b62fad746489367",6302409,1
"USDC","0x1535909303174e7a235c33814d1b1a359b76ddf6",2917047,136
"USDC","0x155144c78f87bfc405a5f0e7991f836f8a2f5a81",1909442.07,3
"USDC","0x1574e9dfe1a06f1458af9bd53475ebb505ca8b68",2000000,1
"USDC","0x1582242c3b82ff9be4af7ad41df42395d945aca8",1468963.223891,6
"USDC","0x1592b447e834248a97597358c2b5dc7452ec68d5",1518010,2
"USDC","0x159d563ee3928cfa2bd3631b39266271888fe882",13499995.446836,4
"USDC","0x15a3b20b98425e8fc3a7d45fcdab2b714cd27495",2536468.3,2
"USDC","0x15abb66ba754f05cbc0165a64a11cded1543de48",72333913.83,9
"USDC","0x15ebe7522fa25cdfe9c85833062d6cafb784d672",1961778.701382,5
"USDC","0x16098077612e56c7ca7809551d68fa65ef458d59",10101010.1,1
"USDC","0x1619d743d7dc612e99d5d94ebd6b9695d46f0bf3",1970007.469292,15
"USDC","0x161e7338d2cb42200bbb09f68a660fb0ef431a9e",2674766.615151,6
"USDC","0x16293d0328bce63f47948406e24a382043fc3b9e",1237512.681,1
"USDC","0x162d3f86affb34a678004e838a3f21f610eb8455",2762584.534322,1
"USDC","0x1681e01c563a51e6bff88f085179c6900503dd2d",2011464.171039,1
"USDC","0x16ad73099f6da4b100fdd3176b4162bef2c4ee28",1002938.851053,3
"USDC","0x16ae80c1ad688ad5d41e9482513fd81b0bd217ea",1268896,1
"USDC","0x16b6a4b9a0829abf46d7b61b9cd2e464fbb1cbc8",14812627.82048,6
"USDC","0x16bb51314feb7678513b8409d4965000e151315e",1299921.23617,2
"USDC","0x16e21cc1f596ccb878f7b21d078add181684acd4",2362349.264736,3
"USDC","0x16f48b8da9f206b49d60e92b66821a3c8e427aa5",1090961.183371,3
"USDC","0x1729f93e3c3c74b503b8130516984ced70bf47d9",2331799.223014,3
"USDC","0x173507742563bcb3dc67ec80b1f5757ff9747e69",2716111.954516,6
"USDC","0x1775e2930498968fb2d4e8a03374dc0394f17dd9",2000000,1
"USDC","0x177a2b55e1661ff078bc9d116fae3f3cbb16586a",6180187.321279,3
"USDC","0x1787b04f013b3bda2a1725add13de3db833bf60a",7213236.92,2
"USDC","0x17bb45f5c8a37045aedfdbc39ecac9a61a5fcc9a",2082765.32504,6
"USDC","0x17cb52f75a186460c59d69bc7e26047dc0ea8ea5",8000000,1
"USDC","0x17ef51b2ecc0acf19858b28553c482d78fe28cd1",1354249.96181,1
"USDC","0x183468178b12cf1e3910a150ffc91c0bb03cc774",2013083.027636,17
"USDC","0x1835e51766abeb9d6d7402dd21405c2076bb861d",1504480,2
"USDC","0x183fcc7868ba65013aec00cea106c4bf46cbf3d2",60000000,53
"USDC","0x18419d5a7ddfec8bd593061945c4f689e9c8dd05",1614022.905712,3
"USDC","0x186c2f3f59e647c3babd8d9c58898ded569cc4ce",1048485.133352,1
"USDC","0x189f6ea2d0b8169f96d5e4cec092327e5119fed7",9943025.229474,6
"USDC","0x18a4b3705e3d81d24129f860a50874d26aa83712",1265551.354159,7
"USDC","0x18bf1fbd1d72023a95ed335ec297f6a7c4795048",1990010,2
"USDC","0x18d4c65557892bbb82e65d2d534e162839868a8e",9500517,4
"USDC","0x18e24850fdeceee577da1e08c63b260cff69b962",4170766.32479,17
"USDC","0x18f77cf74d91f946dd65cc235b8100dcec741280",15589687.460346,19
"USDC","0x18fcf7e7bb6dffda16f0fc2ae9597472417db162",2593222.855674,102
"USDC","0x190a3fc38f82d07eca99592a5427eff331e8e62f",1683325,11
"USDC","0x19379a92a61fe2fcf7571c84e44f6fe9df57932d",14099930.399568,7
"USDC","0x1940a33eadd152135e5513caef362c30dae3d378",2006981.175359,2
"USDC","0x19537bade509ea6c4bcc8101dc44c72042116dda",5836579.258109,2
"USDC","0x195e8cd1cca12fd18643000c6d4e21b766d92a10",6729075.516036,33
"USDC","0x1967aac3059f1c1813041a56f3eefd188d7835a3",2416126,1
"USDC","0x19877db261ad114543a97864a32519d395d50d1d",3799990,1
"USDC","0x19adcebed9b4768e8a2019985af67e923e8f3fd3",3000000,1
"USDC","0x19c630ae023c0c2f4096d3cc0b120a0721220e1c",1457102.459088,2
"USDC","0x19d675bbb76946785249a3ad8a805260e9420cb8",7471617.222781,11
"USDC","0x19f8eb71a2c22d2027532df41826f08cb62cc568",1117010.61,2
"USDC","0x1a0c24c501d63745580118978d95a32e1cd541c6",2739055.297775,15
"USDC","0x1a1eda88dc8686796510ae0297c5923fb0dee86d",1075213.6344,3
"USDC","0x1a39781545820e386a4ab2c7846593721db38643",3770745.26,4
"USDC","0x1a5b799a547c5ef548ea2bfc3578b09f4d5d4401",1293819.57033,4
"USDC","0x1a616dae57382a9084c026d3f475aed59c2668cb",1139399.817827,4
"USDC","0x1a831bc4dacac0f08f5baec68e9e1bfa36983c77",29999990,3
"USDC","0x1adfa28ec526af5eb62fceb0ea781cf36fae81bb",1296636.963604,1
"USDC","0x1ae6957f873db296772a163fb4e0f29d5107efe6",1321379.624058,3
"USDC","0x1aecae4d2d1a69f2de1ba81ee1d15bf12642dfc7",15090169.280769,6
"USDC","0x1b05bfa6a195aeb66ec94da26a23feffbcc78c19",2000000,1
"USDC","0x1b338088c8b84ddf8349552b0be917b1a23d2fb5",1169722.284894,1
"USDC","0x1b6138ef934ceb32097a30d562c729d9a77bed82",5649098.671778,18
"USDC","0x1b70201ef357a65cf1eb7e24a6719c18e61341fe",2557974.354435,3
"USDC","0x1b718c3a24c0985bf5f6740ec9b30d63cea55f4a",60000000,1
"USDC","0x1b7a88777ed546a1faeb5130f87df3b8290e56f2",1500000,1
"USDC","0x1b92ede35f842687fd97b0ebef10171497f9d5a7",1565688.2376,2
"USDC","0x1b977b029d8ae66c6bdddc054eb288b9456e1d04",1499925,3
"USDC","0x1bb3cf7316202cc6ca4cc640a4b28677d5963914",1523024.91,2
"USDC","0x1bc301d83a1971497603f584c0876d266b212fdf",1099985.803172,3
"USDC","0x1bece6c92047e311916fb924c8e455fe738da729",3500000,2
"USDC","0x1bfd19c2660169cf13dd47b7b9dac32f2eb16053",1497759.07,2
"USDC","0x1bfd31e56b7c9471b52ba297d28eb2173e41d734",2402925,3
"USDC","0x1c051112075feaee33bcdbe0984c2bb0db53cf47",1146654.84523,6
"USDC","0x1c14600cc5040134de833eba667692e359c6edbf",4248000,2
"USDC","0x1c1b200a05460b416e77805e60501c65ecb617e7",1411427.344813,3
"USDC","0x1c366572f806d85229ff580e268c35661406bf7e",1080000,3
"USDC","0x1c747aeb3f63caa04d908114cfc124b6774c5a90",1331759.06268,1
"USDC","0x1c7bcef28d72968eab8716bf7807fe7b7925b6a4",5000000.013996,2
"USDC","0x1c883820af4e18178069258ea61e1cd0a6b1de41",2500000.260276,2
"USDC","0x1c8b67484cb7ef553b590561f2437c2af5dd6d90",6500000,4
